fdc_id,measure_unit_id,amount,gram_weight
173237,9999,1.0,2.5
173238,9999,1.0,28.35
173238,9999,1.0,57.0
173239,9999,1.0,28.35
173239,9999,1.0,125.0
173239,9999,1.0,117.0
173240,9999,1.0,28.35
173240,9999,1.0,128.0
173241,9999,1.0,28.35
173241,9999,1.0,26.0
173242,9999,1.0,28.35
173242,9999,1.0,32.0
173242,9999,1.0,72.0
173242,9999,1.0,117.0
173242,9999,1.0,49.0
173243,9999,1.0,28.35
173243,9999,1.0,340.0
173244,9999,1.0,28.35
173244,9999,1.0,524.0
173245,9999,1.0,22.0
173246,9999,1.0,25.0
173247,9999,1.0,24.0
173248,9999,1.0,26.0
173249,9999,1.0,28.0
173250,9999,1.0,26.0
173251,9999,1.0,20.0
173252,9999,1.0,21.0
173253,9999,1.0,25.0
173254,9999,1.0,67.0
173255,9999,1.0,31.0
173256,9999,1.0,40.0
173257,9999,1.0,57.0
173258,9999,1.0,3.3
173258,9999,5.0,16.0
173259,9999,1.0,64.0
173259,9999,1.0,64.0
173260,9999,1.0,38.0
173261,9999,1.0,52.0
173262,9999,1.0,161.0
173263,9999,1.0,155.0
173264,9999,1.0,121.0
173265,9999,1.0,141.0
173266,9999,1.0,150.0
173267,9999,1.0,182.0
173268,9999,1.0,132.0
173269,9999,1.0,128.0
173270,9999,1.0,155.0
173271,9999,1.0,171.0
173272,9999,2.0,96.0
173273,9999,1.0,5.5
173273,9999,1.0,53.0
173273,9999,1.0,77.0
173273,9999,1.0,160.0
173274,9999,1.0,120.0
173275,9999,1.0,155.0
173276,9999,1.0,158.0
173277,9999,1.0,241.0
173278,9999,1.0,241.0
173279,9999,1.0,96.0
173279,9999,1.0,744.0
173280,9999,1.0,96.0
173280,9999,1.0,778.0
173281,9999,1.0,127.0
173281,9999,1.0,1107.0
173281,9999,0.5,541.0
173282,9999,1.0,108.0
173282,9999,1.0,865.0
173283,9999,1.0,118.0
173283,9999,1.0,947.0
173284,9999,1.0,117.0
173284,9999,1.0,938.0
173285,9999,1.0,123.0
173285,9999,1.0,1021.0
173286,9999,1.0,153.0
173286,9999,1.0,1093.0
173287,9999,1.0,87.0
173287,9999,1.0,678.0
173288,9999,1.0,104.0
173288,9999,1.0,938.0
173289,9999,1.0,48.0
173289,9999,1.0,562.0
173289,9999,0.5,362.0
173290,9999,1.0,105.0
173290,9999,1.0,841.0
173291,9999,1.0,112.0
173291,9999,1.0,897.0
173292,9999,1.0,107.0
173292,9999,1.0,853.0
173293,9999,1.0,115.0
173293,9999,1.0,922.0
173294,9999,1.0,76.0
173294,9999,1.0,590.0
173295,9999,1.0,111.0
173295,9999,1.0,895.0
173296,9999,1.0,118.0
173296,9999,1.0,946.0
173297,9999,4.0,64.0
173297,9999,6.0,95.0
173297,9999,10.0,159.0
173298,9999,1.0,53.0
173299,9999,3.0,149.0
173300,9999,1.0,165.0
173301,9999,1.0,182.0
173302,9999,1.0,179.0
173303,9999,1.0,348.0
173303,9999,1.0,504.0
173304,9999,1.0,337.0
173304,9999,1.0,487.0
173305,9999,1.0,131.0
173306,9999,1.0,138.0
173307,9999,1.0,126.0
173308,9999,1.0,115.0
173309,9999,1.0,420.0
173310,9999,1.0,192.0
173311,9999,1.0,221.0
173312,9999,1.0,305.0
173313,9999,1.0,142.0
173314,9999,1.0,124.0
173315,9999,1.0,171.0
173316,9999,1.0,131.0
173317,9999,1.0,247.0
173318,9999,1.0,205.0
173319,9999,1.0,155.0
173320,9999,1.0,280.0
173321,9999,1.0,30.0
173321,9999,1.0,184.0
173322,9999,1.0,219.0
173323,9999,1.0,254.0
173324,9999,12.0,348.0
173325,9999,1.0,244.0
173326,9999,1.0,127.0
173327,9999,1.0,127.0
173327,9999,1.0,256.0
173328,9999,1.0,242.0
173329,9999,1.0,262.0
173330,9999,1.0,196.0
173331,9999,1.0,302.0
173332,9999,1.0,236.0
173333,9999,1.0,225.0
173334,9999,1.0,134.0
173334,9999,1.0,115.0
173334,9999,1.0,278.0
173335,9999,1.0,139.0
173335,9999,1.0,28.35
173336,9999,1.0,129.0
173337,9999,7.5,213.0
173338,9999,1.0,385.0
173338,9999,1.0,422.0
173338,9999,1.0,28.35
173339,9999,1.0,340.0
173340,9999,1.0,70.0
173341,9999,1.0,198.0
173342,9999,1.0,137.0
173342,9999,1.0,283.0
173343,9999,0.5,125.0
173344,9999,1.0,249.0
173345,9999,1.0,78.0
173345,9999,1.0,17.0
173346,9999,1.0,21.0
173347,9999,0.33,56.0
173347,9999,1.0,10.2
173348,9999,1.0,233.0
173349,9999,4.0,113.0
173349,9999,1.0,369.0
173349,9999,1.0,1159.0
173350,9999,4.0,113.0
173350,9999,1.0,534.0
173351,9999,3.0,85.0
173351,9999,1.0,363.0
173352,9999,4.0,113.0
173352,9999,1.0,458.0
173353,9999,3.0,85.0
173353,9999,1.0,368.0
173354,9999,4.0,113.0
173354,9999,1.0,191.0
173355,9999,3.0,85.0
173355,9999,1.0,30.0
173356,9999,4.0,113.0
173356,9999,1.0,44.0
173357,9999,4.0,113.0
173357,9999,1.0,246.0
173358,9999,1.0,85.0
173358,9999,1.0,188.0
173359,9999,4.0,113.0
173359,9999,1.0,243.0
173360,9999,3.0,85.0
173360,9999,1.0,186.0
173361,9999,4.0,113.0
173361,9999,1.0,209.0
173362,9999,3.0,85.0
173362,9999,1.0,156.0
173363,9999,4.0,113.0
173363,9999,1.0,203.0
173364,9999,3.0,85.0
173364,9999,1.0,253.0
173365,9999,4.0,113.0
173366,9999,3.0,85.0
173366,9999,1.0,32.0
173367,9999,4.0,113.0
173367,9999,1.0,207.0
173368,9999,3.0,85.0
173368,9999,1.0,190.0
173369,9999,4.0,113.0
173369,9999,1.0,197.0
173370,9999,3.0,85.0
173370,9999,1.0,150.0
173371,9999,3.0,85.0
173371,9999,1.0,305.0
173372,9999,3.0,85.0
173372,9999,1.0,1669.0
173373,9999,3.0,85.0
173373,9999,1.0,254.0
173374,9999,4.0,113.0
173374,9999,1.0,382.0
173375,9999,3.0,85.0
173375,9999,1.0,256.0
173376,9999,4.0,113.0
173376,9999,1.0,266.0
173377,9999,3.0,85.0
173377,9999,1.0,173.0
173378,9999,4.0,113.0
173378,9999,1.0,268.0
173379,9999,3.0,85.0
173379,9999,1.0,175.0
173380,9999,4.0,113.0
173380,9999,1.0,316.0
173381,9999,3.0,85.0
173381,9999,1.0,266.0
173382,9999,4.0,113.0
173383,9999,3.0,85.0
173383,9999,1.0,1159.0
173384,9999,4.0,113.0
173384,9999,1.0,1562.0
173385,9999,3.0,85.0
173385,9999,1.0,378.0
173386,9999,3.0,85.0
173386,9999,1.0,385.0
173387,9999,3.0,85.0
173387,9999,1.0,381.0
173388,9999,3.0,85.0
173388,9999,1.0,2044.0
173389,9999,4.0,113.0
173389,9999,1.0,471.0
173389,9999,1.0,2557.0
173390,9999,3.0,85.0
173390,9999,1.0,281.0
173391,9999,3.0,85.0
173391,9999,1.0,306.0
173392,9999,3.0,85.0
173392,9999,1.0,291.0
173393,9999,4.0,113.0
173393,9999,1.0,350.0
173393,9999,1.0,2124.0
173394,9999,4.0,113.0
173394,9999,1.0,376.0
173394,9999,1.0,2203.0
173395,9999,3.0,85.0
173395,9999,1.0,254.0
173396,9999,3.0,85.0
173396,9999,1.0,256.0
173397,9999,3.0,85.0
173397,9999,1.0,174.0
173398,9999,3.0,85.0
173398,9999,1.0,173.0
173399,9999,3.0,85.0
173399,9999,1.0,175.0
173400,9999,4.0,113.0
173400,9999,1.0,266.0
173401,9999,3.0,85.0
173401,9999,1.0,266.0
173402,9999,4.0,113.0
173402,9999,1.0,326.0
173403,9999,4.0,113.0
173403,9999,1.0,316.0
173404,9999,4.0,113.0
173404,9999,1.0,340.0
173405,9999,4.0,113.0
173405,9999,1.0,1604.0
173406,9999,4.0,113.0
173406,9999,1.0,1562.0
173407,9999,3.0,85.0
173407,9999,1.0,806.0
173408,9999,4.0,113.0
173408,9999,1.0,190.0
173408,9999,1.0,1013.0
173409,9999,4.0,113.0
173409,9999,1.0,199.0
173410,9999,1.0,5.0
173410,9999,1.0,14.2
173410,9999,1.0,227.0
173410,9999,1.0,113.0
173411,9999,1.0,3.8
173411,9999,1.0,9.4
173411,9999,1.0,151.0
173411,9999,1.0,76.0
173412,9999,1.0,12.8
173412,9999,1.0,205.0
173413,9999,1.0,28.35
173414,9999,1.0,132.0
173414,9999,1.0,244.0
173414,9999,1.0,113.0
173414,9999,1.0,28.35
173414,9999,1.0,17.0
173414,9999,1.0,28.0
173415,9999,1.0,28.35
173416,9999,1.0,132.0
173416,9999,1.0,113.0
173416,9999,1.0,28.35
173416,9999,1.0,17.0
173416,9999,1.0,28.0
173417,9999,4.0,113.0
173417,9999,1.0,226.0
173418,9999,1.0,14.5
173418,9999,1.0,232.0
173418,9999,1.0,10.0
173418,9999,1.0,28.35
173418,9999,1.0,16.0
173418,9999,1.0,85.0
173419,9999,1.0,28.35
173419,9999,1.0,198.0
173420,9999,1.0,150.0
173420,9999,1.0,28.35
173420,9999,1.0,17.0
173420,9999,1.0,38.0
173421,9999,1.0,28.35
173421,9999,0.5,227.0
173422,9999,1.0,28.35
173422,9999,0.5,227.0
173423,9999,1.0,46.0
173424,9999,1.0,136.0
173424,9999,1.0,8.5
173424,9999,1.0,50.0
173425,9999,1.0,85.0
173425,9999,1.0,5.0
173426,9999,1.0,28.35
173426,9999,0.5,227.0
173427,9999,1.0,107.0
173427,9999,1.0,7.0
173428,9999,1.0,67.0
173428,9999,1.0,4.0
173429,9999,0.35,9.9
173429,9999,0.7,20.0
173430,9999,1.0,5.0
173430,9999,1.0,14.2
173430,9999,1.0,227.0
173430,9999,1.0,113.0
173431,9999,1.0,5.0
173432,9999,1.0,245.0
173432,9999,1.0,980.0
173433,9999,1.0,28.35
173435,9999,1.0,28.35
173436,9999,1.0,28.35
173436,9999,0.5,227.0
173437,9999,1.0,132.0
173437,9999,1.0,113.0
173437,9999,1.0,28.35
173437,9999,1.0,18.0
173437,9999,1.0,28.0
173438,9999,1.0,132.0
173438,9999,1.0,113.0
173438,9999,1.0,28.35
173438,9999,1.0,17.0
173438,9999,1.0,28.0
173439,9999,1.0,132.0
173439,9999,1.0,113.0
173439,9999,1.0,28.35
173439,9999,1.0,17.0
173439,9999,1.0,28.0
173440,9999,1.0,132.0
173440,9999,1.0,113.0
173440,9999,1.0,28.35
173440,9999,1.0,17.0
173440,9999,1.0,28.0
173441,9999,1.0,244.0
173441,9999,1.0,976.0
173442,9999,1.0,12.0
173442,9999,1.0,230.0
173443,9999,1.0,12.0
173443,9999,1.0,230.0
173444,9999,1.0,12.0
173444,9999,1.0,230.0
173445,9999,1.0,170.0
173446,9999,2.0,35.0
173447,9999,1.0,21.0
173448,9999,1.0,28.0
173449,9999,1.0,28.0
173450,9999,1.0,250.0
173450,9999,1.0,31.2
173450,9999,1.0,1000.0
173451,9999,1.0,170.0
173451,9999,1.0,245.0
173451,9999,1.0,227.0
173452,9999,1.0,100.0
173452,9999,1.0,5.0
173452,9999,1.0,28.35
173453,9999,1.0,15.0
173454,9999,1.0,128.0
173454,9999,0.25,32.0
173455,9999,1.0,21.0
173455,9999,1.0,19.0
173456,9999,1.0,170.0
173456,9999,1.0,125.0
173456,9999,1.0,142.0
173456,9999,1.0,245.0
173456,9999,1.0,227.0
173456,9999,0.5,113.0
173457,9999,1.0,170.0
173457,9999,1.0,245.0
173457,9999,1.0,227.0
173457,9999,1.0,116.0
173457,9999,0.5,113.0
173458,9999,1.0,170.0
173458,9999,1.0,125.0
173458,9999,1.0,245.0
173458,9999,1.0,227.0
173459,9999,1.0,11.0
173460,9999,2.0,50.0
173461,9999,1.0,19.0
173462,9999,0.25,60.0
173462,9999,1.0,240.0
173463,9999,1.0,170.0
173464,9999,0.5,68.0
173465,9999,0.5,86.0
173466,9999,1.0,50.0
173467,9999,0.5,68.0
173468,9999,1.0,6.0
173468,9999,1.0,18.0
173468,9999,1.0,292.0
173468,9999,1.0,0.4
173469,9999,1.0,14.9
173469,9999,1.0,239.0
173469,9999,1.0,5.0
173470,9999,1.0,0.8
173470,9999,0.5,0.4
173471,9999,1.0,4.2
173471,9999,1.0,13.0
173471,9999,1.0,208.0
173472,9999,1.0,5.0
173472,9999,1.0,15.0
173473,9999,1.0,0.7
173473,9999,1.0,1.7
173474,9999,2.0,0.1
173474,9999,2.0,3.2
173475,9999,2.0,0.3
173475,9999,2.0,11.4
173476,9999,1.33,9.0
173477,9999,1.0,36.0
173478,9999,1.0,28.0
173479,9999,1.0,14.7
173479,9999,1.0,28.35
173479,9999,1.0,71.0
173480,9999,1.0,28.35
173480,9999,1.0,71.0
173481,9999,1.0,22.0
173481,9999,1.0,28.35
173481,9999,1.0,71.0
173481,9999,1.0,70.0
173482,9999,1.0,28.35
173482,9999,1.0,71.0
173483,9999,1.0,15.0
173483,9999,1.0,28.35
173483,9999,1.0,71.0
173483,9999,1.0,71.0
173483,9999,1.0,71.0
173483,9999,1.0,71.0
173484,9999,1.0,10.0
173484,9999,1.0,71.0
173484,9999,1.0,71.0
173485,9999,1.0,9.9
173486,9999,1.0,10.0
173486,9999,1.0,71.0
173486,9999,1.0,71.0
173487,9999,1.0,99.0
173488,9999,1.0,28.35
173488,9999,1.0,170.0
173489,9999,1.0,28.35
173489,9999,1.0,170.0
173490,9999,1.0,16.0
173490,9999,1.0,28.35
173490,9999,1.0,113.0
173490,9999,1.0,113.0
173490,9999,1.0,113.0
173490,9999,1.0,113.0
173491,9999,1.0,16.0
173491,9999,1.0,28.35
173491,9999,1.0,170.0
173491,9999,1.0,170.0
173491,9999,1.0,170.0
173492,9999,1.0,16.0
173492,9999,1.0,28.35
173492,9999,1.0,170.0
173492,9999,1.0,170.0
173492,9999,1.0,170.0
173492,9999,1.0,170.0
173493,9999,1.0,28.35
173493,9999,1.0,170.0
173494,9999,1.0,256.0
173494,9999,1.0,16.0
173494,9999,1.0,28.35
173494,9999,1.0,113.0
173494,9999,1.0,128.0
173494,9999,1.0,113.0
173494,9999,1.0,113.0
173494,9999,1.0,113.0
173495,9999,1.0,256.0
173495,9999,1.0,16.0
173495,9999,1.0,28.35
173495,9999,1.0,170.0
173495,9999,1.0,170.0
173495,9999,1.0,170.0
173495,9999,1.0,170.0
173496,9999,1.0,113.0
173496,9999,1.0,16.0
173496,9999,1.0,28.35
173496,9999,1.0,113.0
173496,9999,1.0,113.0
173497,9999,1.0,16.0
173497,9999,1.0,28.35
173497,9999,1.0,170.0
173497,9999,1.0,170.0
173498,9999,1.0,256.0
173498,9999,1.0,16.0
173498,9999,1.0,28.35
173498,9999,1.0,113.0
173498,9999,1.0,113.0
173498,9999,1.0,113.0
173498,9999,1.0,113.0
173499,9999,1.0,28.35
173499,9999,1.0,113.0
173500,9999,1.0,16.0
173500,9999,1.0,28.35
173500,9999,1.0,170.0
173500,9999,1.0,170.0
173500,9999,1.0,170.0
173500,9999,1.0,170.0
173501,9999,1.0,256.0
173501,9999,1.0,16.0
173501,9999,1.0,28.35
173501,9999,1.0,113.0
173501,9999,1.0,113.0
173501,9999,1.0,113.0
173502,9999,1.0,256.0
173502,9999,1.0,16.0
173502,9999,1.0,28.35
173502,9999,1.0,170.0
173502,9999,1.0,170.0
173503,9999,1.0,28.35
173503,9999,1.0,113.0
173504,9999,1.0,113.0
173505,9999,1.0,224.0
173505,9999,1.0,14.0
173505,9999,1.0,28.35
173505,9999,1.0,113.0
173505,9999,1.0,113.0
173505,9999,1.0,113.0
173506,9999,1.0,224.0
173506,9999,1.0,14.0
173506,9999,1.0,28.35
173506,9999,1.0,113.0
173506,9999,1.0,71.0
173506,9999,1.0,113.0
173506,9999,1.0,71.0
173506,9999,1.0,128.0
173506,9999,1.0,113.0
173506,9999,1.0,113.0
173506,9999,1.0,71.0
173507,9999,1.0,224.0
173507,9999,1.0,14.0
173507,9999,1.0,28.35
173507,9999,1.0,170.0
173507,9999,1.0,170.0
173507,9999,1.0,170.0
173507,9999,1.0,170.0
173508,9999,1.0,163.0
173508,9999,1.0,10.0
173508,9999,1.0,71.0
173509,9999,0.0,16.0
173510,9999,1.0,113.0
173511,9999,1.0,28.35
173512,9999,1.0,16.0
173512,9999,1.0,28.35
173512,9999,1.0,113.0
173512,9999,1.0,71.0
173512,9999,1.0,113.0
173512,9999,1.0,71.0
173512,9999,1.0,128.0
173512,9999,1.0,113.0
173512,9999,1.0,113.0
173512,9999,1.0,71.0
173513,9999,1.0,256.0
173513,9999,1.0,16.0
173513,9999,1.0,28.35
173513,9999,1.0,170.0
173513,9999,1.0,170.0
173513,9999,1.0,170.0
173514,9999,1.0,28.35
173514,9999,1.0,113.0
173515,9999,1.0,28.35
173515,9999,1.0,113.0
173516,9999,1.0,16.0
173516,9999,1.0,28.35
173516,9999,1.0,170.0
173516,9999,1.0,170.0
173516,9999,1.0,170.0
173516,9999,1.0,170.0
173517,9999,1.0,15.0
173517,9999,1.0,113.0
173517,9999,1.0,113.0
173518,9999,1.0,15.0
173518,9999,1.0,113.0
173518,9999,1.0,113.0
173519,9999,4.0,113.0
173519,9999,8.0,227.0
173520,9999,1.0,7.0
173521,9999,1.0,16.0
173521,9999,1.0,113.0
173522,9999,1.0,30.5
173523,9999,1.0,8.8
173524,9999,1.0,30.5
173525,9999,1.0,30.0
173526,9999,1.0,9.3
173527,9999,100.0,1.0
173528,9999,1.0,28.35
173529,9999,1.0,28.35
173530,9999,1.0,28.35
173531,9999,1.0,28.35
173532,9999,1.0,28.35
173533,9999,1.0,28.35
173534,9999,1.0,28.35
173535,9999,1.0,31.4
173536,9999,1.0,8.7
173537,9999,1.0,31.3
173538,9999,1.0,8.8
173539,9999,1.0,104.0
173539,9999,1.0,30.8
173540,9999,1.0,106.0
173540,9999,1.0,30.5
173541,9999,1.0,30.5
173542,9999,1.0,31.4
173543,9999,1.0,8.7
173544,9999,1.0,31.6
173545,9999,1.0,8.8
173546,9999,1.0,8.5
173547,9999,1.0,31.3
173548,9999,1.0,106.0
173548,9999,1.0,30.5
173549,9999,1.0,29.0
173550,9999,1.0,31.0
173551,9999,1.0,8.5
173552,9999,1.0,9.3
173553,9999,1.0,30.5
173554,9999,1.0,8.4
173555,9999,1.0,30.4
173556,9999,1.0,31.4
173557,9999,1.0,8.7
173558,9999,1.0,30.5
173559,9999,1.0,30.5
173560,9999,1.0,30.4
173561,9999,1.0,8.5
173562,9999,1.0,15.0
173562,9999,1.0,245.0
173563,9999,1.0,13.6
173563,9999,1.0,218.0
173563,9999,1.0,4.5
173564,9999,1.0,12.8
173564,9999,1.0,205.0
173565,9999,1.0,13.6
173565,9999,1.0,218.0
173565,9999,1.0,4.5
173566,9999,1.0,12.8
173566,9999,1.0,205.0
173567,9999,1.0,12.8
173567,9999,1.0,205.0
173568,9999,1.0,12.8
173568,9999,1.0,205.0
173569,9999,1.0,12.8
173569,9999,1.0,205.0
173570,9999,1.0,13.6
173570,9999,1.0,218.0
173570,9999,1.0,4.5
173571,9999,1.0,12.8
173571,9999,1.0,4.3
173571,9999,1.0,205.0
173572,9999,1.0,12.8
173572,9999,1.0,205.0
173573,9999,1.0,14.0
173573,9999,1.0,218.0
173573,9999,1.0,4.5
173574,9999,1.0,12.8
173574,9999,1.0,205.0
173575,9999,1.0,12.8
173575,9999,1.0,205.0
173576,9999,1.0,13.6
173576,9999,1.0,218.0
173576,9999,1.0,4.5
173577,9999,1.0,4.5
173577,9999,1.0,13.6
173577,9999,1.0,218.0
173578,9999,1.0,13.6
173578,9999,1.0,4.5
173578,9999,1.0,218.0
173579,9999,1.0,12.8
173579,9999,1.0,205.0
173580,9999,1.0,14.0
173581,9999,1.0,14.0
173582,9999,1.0,14.0
173582,9999,1.0,229.0
173582,9999,1.0,4.8
173583,9999,1.0,14.3
173583,9999,1.0,229.0
173583,9999,1.0,4.8
173584,9999,1.0,12.8
173584,9999,1.0,205.0
173585,9999,1.0,14.2
173585,9999,1.0,227.0
173585,9999,1.0,5.0
173585,9999,1.0,113.0
173586,9999,1.0,14.0
173587,9999,1.0,14.0
173588,9999,1.0,14.0
173590,9999,1.0,14.0
173590,9999,1.0,231.0
173591,9999,1.0,14.0
173592,9999,1.0,15.0
173592,9999,1.0,30.0
173593,9999,1.0,15.0
173593,9999,1.0,30.0
173594,9999,1.0,15.0
173595,9999,1.0,13.6
173595,9999,1.0,218.0
173595,9999,1.0,4.5
173596,9999,1.0,13.6
173596,9999,1.0,218.0
173596,9999,1.0,4.5
173597,9999,1.0,13.6
173597,9999,1.0,218.0
173597,9999,1.0,4.5
173598,9999,1.0,13.6
173598,9999,1.0,218.0
173598,9999,1.0,4.5
173599,9999,1.0,14.0
173600,9999,1.0,13.6
173600,9999,1.0,218.0
173600,9999,1.0,4.5
173601,9999,1.0,13.6
173601,9999,1.0,218.0
173601,9999,1.0,4.5
173602,9999,1.0,13.6
173602,9999,1.0,218.0
173602,9999,1.0,4.5
173603,9999,1.0,13.6
173603,9999,1.0,218.0
173603,9999,1.0,4.5
173604,9999,1.0,13.6
173604,9999,1.0,218.0
173604,9999,1.0,4.5
173605,9999,1.0,14.0
173606,9999,1.0,12.8
173606,9999,1.0,205.0
173607,9999,1.0,12.8
173607,9999,1.0,205.0
173608,9999,1.0,14.0
173609,9999,1.0,14.0
173610,9999,1.0,14.0
173611,9999,1.0,29.0
173611,9999,1.0,49.0
173612,9999,3.0,85.0
173612,9999,1.0,105.0
173612,9999,1.0,96.0
173613,9999,1.0,140.0
173613,9999,1.0,34.0
173613,9999,1.0,57.0
173614,9999,4.0,113.0
173614,9999,1.0,130.0
173614,9999,1.0,122.0
173615,9999,1.0,95.0
173615,9999,1.0,158.0
173616,9999,1.0,67.0
173616,9999,1.0,112.0
173617,9999,3.0,85.0
173617,9999,1.0,258.0
173617,9999,1.0,133.0
173617,9999,1.0,91.0
173617,9999,1.0,35.0
173618,9999,1.0,140.0
173618,9999,1.0,75.0
173618,9999,1.0,125.0
173619,9999,4.0,113.0
173619,9999,1.0,265.0
173619,9999,1.0,147.0
173619,9999,1.0,88.0
173619,9999,1.0,30.0
173620,9999,1.0,16.0
173620,9999,1.0,52.0
173621,9999,1.0,11.0
173621,9999,1.0,36.0
173622,9999,1.0,11.0
173622,9999,1.0,38.0
173623,9999,1.0,6.0
173623,9999,1.0,20.0
173624,9999,1.0,38.0
173624,9999,1.0,62.0
173625,9999,3.0,85.0
173625,9999,1.0,137.0
173625,9999,1.0,116.0
173626,9999,1.0,41.0
173626,9999,1.0,68.0
173627,9999,4.0,113.0
173627,9999,1.0,149.0
173628,9999,1.0,29.0
173628,9999,1.0,49.0
173629,9999,1.0,19.0
173629,9999,1.0,32.0
173630,9999,3.0,85.0
173630,9999,1.0,85.0
173631,9999,1.0,140.0
173631,9999,1.0,24.0
173631,9999,1.0,40.0
173632,9999,1.0,17.0
173632,9999,1.0,29.0
173633,9999,3.0,85.0
173633,9999,1.0,235.0
173633,9999,1.0,1072.0
173634,9999,3.0,85.0
173634,9999,1.0,635.0
173634,9999,1.0,4405.0
173635,9999,3.0,85.0
173635,9999,1.0,210.0
173635,9999,0.5,480.0
173636,9999,3.0,85.0
173636,9999,1.0,209.0
173636,9999,0.5,477.0
173637,9999,1.0,140.0
173637,9999,1.0,78.0
173638,9999,1.0,113.0
173638,9999,0.5,258.0
173639,9999,1.0,140.0
173639,9999,1.0,94.0
173640,9999,3.0,85.0
173640,9999,1.0,905.0
173641,9999,1.0,28.0
173641,9999,1.0,81.0
173642,9999,1.0,145.0
173642,9999,1.0,17.0
173643,9999,1.0,89.0
173643,9999,0.5,130.0
173644,9999,1.0,140.0
173644,9999,1.0,64.0
173645,9999,3.0,85.0
173645,9999,1.0,297.0
173645,9999,0.5,964.0
173646,9999,3.0,85.0
173646,9999,1.0,196.0
173646,9999,0.5,637.0
173647,9999,1.0,29.6
173647,9999,1.0,237.0
173647,9999,1.0,1000.0
173648,9999,6.0,185.0
173649,9999,1.0,21.0
173649,9999,1.0,21.0
173650,9999,1.0,243.0
173651,9999,1.0,35.3
173651,9999,1.0,424.0
173652,9999,1.0,31.0
173652,9999,8.0,248.0
173653,9999,1.0,36.2
173653,9999,1.0,435.0
173654,9999,1.0,29.6
173654,9999,8.0,237.0
173655,9999,1.0,29.6
173655,9999,1.0,331.0
173655,9999,1.0,500.0
173655,9999,1.0,739.0
173656,9999,1.0,29.6
173656,9999,1.0,500.0
173656,9999,1.0,710.0
173657,9999,1.0,29.6
173658,9999,1.0,29.6
173658,9999,1.0,251.0
173659,9999,1.0,23.0
173659,9999,1.0,207.0
173660,9999,1.0,30.5
173660,9999,8.0,244.0
173660,9999,1.0,609.0
173661,9999,1.0,32.3
173662,9999,1.0,30.4
173662,9999,1.0,106.0
173662,9999,2.0,65.0
173663,9999,1.0,27.8
173663,9999,1.5,42.0
173664,9999,1.0,27.8
173664,9999,1.5,42.0
173665,9999,1.0,34.8
173665,9999,1.5,52.0
173666,9999,1.0,36.4
173666,9999,1.0,437.0
173666,9999,1.0,218.0
173667,9999,1.0,30.9
173667,9999,1.0,247.0
173668,9999,1.0,28.35
173668,9999,1.0,17.0
173668,9999,1.0,65.0
173668,9999,1.0,40.0
173668,9999,1.0,20.0
173669,9999,3.0,85.0
173669,9999,1.0,184.0
173670,9999,3.0,85.0
173670,9999,1.0,193.0
173671,9999,3.0,85.0
173671,9999,0.5,193.0
173672,9999,3.0,85.0
173672,9999,1.0,225.0
173673,9999,3.0,85.0
173673,9999,1.0,187.0
173674,9999,1.0,146.0
173674,9999,3.0,85.0
173675,9999,3.0,85.0
173676,9999,3.0,85.0
173677,9999,3.0,85.0
173677,9999,0.5,176.0
173678,9999,1.0,60.0
173678,9999,3.0,85.0
173679,9999,1.0,46.0
173679,9999,3.0,85.0
173680,9999,3.0,85.0
173680,9999,0.5,198.0
173681,9999,1.0,60.0
173681,9999,3.0,85.0
173682,9999,1.0,28.35
173682,9999,1.0,112.0
173682,9999,3.0,85.0
173683,9999,1.0,88.0
173683,9999,3.0,85.0
173684,9999,3.0,85.0
173684,9999,1.0,191.0
173685,9999,1.0,28.35
173685,9999,3.0,85.0
173686,9999,3.0,85.0
173686,9999,0.5,198.0
173687,9999,1.0,28.35
173687,9999,3.0,85.0
173687,9999,1.0,17.0
173687,9999,1.0,136.0
173688,9999,3.0,85.0
173688,9999,0.5,198.0
173689,9999,3.0,85.0
173689,9999,0.5,198.0
173690,9999,3.0,85.0
173690,9999,1.0,411.0
173691,9999,1.0,28.35
173691,9999,0.5,198.0
173691,9999,3.0,85.0
173692,9999,3.0,85.0
173692,9999,0.5,155.0
173693,9999,3.0,85.0
173693,9999,1.0,337.0
173694,9999,1.0,101.0
173694,9999,3.0,85.0
173695,9999,3.0,85.0
173695,9999,1.0,238.0
173696,9999,3.0,85.0
173696,9999,1.0,184.0
173697,9999,3.0,85.0
173698,9999,3.0,85.0
173698,9999,1.0,218.0
173699,9999,3.0,85.0
173699,9999,1.0,170.0
173700,9999,1.0,64.0
173700,9999,3.0,85.0
173701,9999,3.0,85.0
173702,9999,1.0,28.35
173702,9999,3.0,85.0
173703,9999,3.0,85.0
173703,9999,1.0,136.0
173704,9999,3.0,85.0
173704,9999,1.0,106.0
173705,9999,3.0,85.0
173705,9999,0.5,193.0
173706,9999,3.0,85.0
173707,9999,3.0,85.0
173708,9999,1.0,146.0
173708,9999,1.0,28.35
173708,9999,1.0,171.0
173708,9999,3.0,85.0
173708,9999,1.0,321.0
173709,9999,1.0,28.35
173709,9999,3.0,85.0
173709,9999,1.0,165.0
173709,9999,1.0,154.0
173709,9999,1.0,315.0
173710,9999,3.0,85.0
173710,9999,0.5,204.0
173711,9999,3.0,85.0
173711,9999,1.0,198.0
173712,9999,1.0,136.0
173712,9999,1.0,28.35
173712,9999,1.0,17.0
